asking_price_sek,land_area_sqm,living_area_sqm,number_rooms,year_published,month_published,latitude,longitude,typology_AGRICULTURAL_ESTATE,typology_APARTMENT,typology_ESTATE_WITHOUT_CULTIVATION,typology_FORESTING_ESTATE,typology_HOMESTEAD,typology_HOUSE,typology_LINKED_HOUSE,typology_OTHER,typology_PLOT,typology_ROW_HOUSE,typology_TERRACED_HOUSE,typology_TWIN_HOUSE,typology_VACATION_HOME,typology_VACATION_HOUSE,typology_WINTERIZED_VACATION_HOME
1595000.0,2038.0,100.0,3.0,2024,12,60.6418378,17.548397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
645000.0,0.0,63.5,2.0,2024,12,62.4160347,17.2554874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3990000.0,776.0,0.0,0.0,2024,12,59.37032,17.8086872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1495000.0,0.0,45.0,1.0,2024,12,59.48691,17.732576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,920.0,153.0,5.0,2024,12,60.65351,17.04097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2250000.0,0.0,60.0,2.0,2024,12,57.6744595,12.0069268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1895000.0,0.0,84.0,3.0,2024,12,59.4856791894725,17.7305126033399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4575000.0,834.0,185.0,5.0,2024,12,57.7288857,12.9997444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1250000.0,0.0,60.5,2.0,2024,12,55.62977,13.077446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2495000.0,0.0,89.0,4.0,2024,12,55.5898857,12.9831657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4395000.0,0.0,118.0,5.0,2024,12,59.383222,13.4948276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2295000.0,0.0,62.0,2.0,2024,12,59.26602,15.2301912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4395000.0,0.0,76.5,3.0,2024,12,59.36782,17.9602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,0.0,75.0,3.0,2024,12,59.41602,17.872705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1595000.0,0.0,84.0,3.0,2024,12,59.4858559,17.7300555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1695000.0,0.0,80.5,3.0,2024,12,55.56639,13.012146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1895000.0,0.0,90.0,3.0,2024,12,63.173973,14.650416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3495000.0,9.5,190.0,5.0,2024,12,59.4789175503,13.4088131892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3100000.0,0.0,132.0,5.0,2024,12,60.6555634,17.1323738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2250000.0,0.0,86.0,4.0,2024,12,59.4220595764,17.8241069441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3595000.0,1267.0,187.0,5.0,2024,12,59.0738525,15.0770388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1995000.0,0.0,51.0,2.0,2024,12,57.7213554,11.9407434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4250000.0,0.0,92.0,4.0,2024,12,59.41602,17.872705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1475000.0,0.0,79.0,3.0,2024,12,56.6857071,16.334116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3495000.0,1690.0,164.0,0.0,2024,12,58.2798642218,11.8472451087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
950000.0,0.0,47.0,1.5,2024,12,55.5838966,13.0214167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1690000.0,0.0,46.5,2.0,2024,12,56.8587646,14.8224163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2295000.0,0.0,49.0,2.0,2024,12,63.8293076,20.22559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3495000.0,300000.0,193.0,5.0,2024,12,56.1550522,13.6459637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1195000.0,0.0,77.5,3.0,2024,12,57.80569,12.90056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2325000.0,460.0,101.0,4.0,2024,12,55.6200963,13.544202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
750000.0,0.0,55.0,2.0,2024,12,56.17565,14.8630943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450000.0,0.0,23.9,1.0,2024,12,59.2417946,17.9920959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1950000.0,0.0,82.0,4.0,2024,12,60.6682625,17.1230927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2995000.0,30.9,236.0,7.0,2024,12,60.47526850772701,17.40572933833612,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4495000.0,433.0,130.0,4.0,2024,12,60.7036156,17.1909909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995000.0,665.0,0.0,0.0,2024,12,57.5855952812,12.0747486435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4375000.0,1730.0,149.0,3.0,2024,12,58.3376180248,11.8355506586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1750000.0,0.0,83.6,3.0,2024,12,57.7511559,11.986659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1395000.0,0.0,85.0,3.0,2024,12,55.53776,13.091447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1695000.0,0.0,71.5,2.0,2024,12,60.66734,17.15872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1795000.0,0.0,76.0,3.0,2024,12,63.1744652,14.6460705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2295000.0,0.0,54.0,2.0,2024,12,63.8362579,20.281992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3195000.0,722.0,99.0,4.0,2024,12,57.9542656,12.1361189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1295000.0,0.0,55.0,2.0,2024,12,55.8524132,12.9253178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3195000.0,1356.0,48.0,2.0,2024,12,65.76861,23.199501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1450000.0,0.0,95.5,4.0,2024,12,57.76116,16.6343746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3150000.0,0.0,117.0,5.0,2024,12,60.708786,17.1787071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2395000.0,0.0,100.0,3.0,2024,12,56.1454735,13.7155142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1795000.0,0.0,93.0,4.0,2024,12,59.3052003,15.2371809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
775000.0,0.0,64.0,2.0,2024,12,57.75348,12.9504929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1950000.0,225.0,102.0,4.0,2024,12,58.3530681948,12.3457085074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
750000.0,0.0,93.5,3.0,2024,12,55.54688896160998,14.347048486496936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000.0,1097.0,147.0,6.0,2024,12,55.4152145,14.2094612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2395000.0,0.0,149.0,4.0,2024,12,55.64561,13.1375742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1795000.0,0.0,44.0,1.0,2024,12,59.3223,18.3845539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1100000.0,0.0,53.0,2.0,2024,12,60.67278,17.16363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
795000.0,1004.0,135.0,3.0,2024,12,56.06078151965695,14.600476675410631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1990000.0,0.0,63.0,3.0,2024,12,59.4246559,17.8267441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1950000.0,0.0,76.5,3.0,2024,12,55.4336362852847,13.784607132766714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,17.7,0.0,0.0,2024,12,59.4667376,16.7139947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
395000.0,0.0,65.0,2.0,2024,12,57.5562439955,12.784059031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4195000.0,0.0,149.0,5.0,2024,12,59.90987,17.7478619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2095000.0,0.0,63.0,2.0,2024,12,59.19896,17.78786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3895000.0,3087.0,151.0,5.0,2024,12,59.7950249,18.0406971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1850000.0,0.0,79.0,3.0,2024,12,59.1041031,18.0461521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4995000.0,847.0,140.0,6.0,2024,12,62.1153289,13.2361613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15900000.0,1129.0,200.0,6.0,2024,12,59.29664436828938,18.295351091181324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2690000.0,1410.0,160.0,4.0,2024,12,60.64409997550354,17.005986940708297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1695000.0,878.0,121.0,4.0,2024,12,56.7633622287,15.2800244659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1390000.0,0.0,62.5,2.0,2024,12,60.6720657,17.1535835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3975000.0,594.0,143.0,5.0,2024,12,55.70852357056588,13.33091294939808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3395000.0,0.0,107.0,4.0,2024,12,58.365524,15.562491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2295000.0,0.0,75.0,3.0,2024,12,59.86226,17.60664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2750000.0,0.0,51.0,2.0,2024,12,59.33977,17.947487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1795000.0,0.0,89.7,4.0,2024,12,58.74986,17.02304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1795000.0,0.0,84.0,4.0,2024,12,59.482586,17.73168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3480000.0,0.0,58.0,2.0,2024,12,57.68676,11.91148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2850000.0,2741.0,99.0,4.0,2024,12,56.3140831,13.02797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6950000.0,1754.0,167.0,6.0,2024,12,61.173520325201544,13.258044968250447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3200000.0,945.0,175.0,6.0,2024,12,58.3364483682,12.6697657169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1750000.0,0.0,76.5,3.0,2024,12,63.8329849,20.3235416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1150000.0,0.0,76.5,3.0,2024,12,56.6905251,16.3410645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1650000.0,0.0,52.0,2.0,2024,12,60.6708031,17.147007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1895000.0,0.0,67.5,2.0,2024,12,59.3877882311,13.5243339194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
975000.0,0.0,80.0,3.0,2024,12,59.3082,14.1174352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095000.0,0.0,60.0,2.0,2024,12,55.60945,13.0455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1595000.0,966.0,193.0,5.0,2024,12,56.1614761,13.5948944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1595000.0,0.0,65.0,2.0,2024,12,58.592373,16.19465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1195000.0,0.0,48.5,1.5,2024,12,56.68436,12.90685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2095000.0,0.0,109.5,4.0,2024,12,59.4827956,17.7201269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2495000.0,0.0,96.0,4.0,2024,12,57.2681515,16.4432441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
595000.0,0.0,52.0,1.0,2024,12,62.4195671,17.3388882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1250000.0,682.0,117.0,5.0,2024,12,59.8729768932,16.0517004029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3795000.0,0.0,74.0,3.0,2024,12,57.6656876,12.0375633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2395000.0,0.0,107.7,4.0,2024,12,63.83826,20.15528,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4990000.0,2150.0,0.0,7.0,2024,12,60.31013,15.9299383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1195000.0,0.0,82.0,3.0,2024,12,58.3808365,12.3299761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
795000.0,0.0,63.0,2.0,2024,12,56.69543,16.337347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1250000.0,869.0,197.0,5.0,2024,12,56.0689759,13.2339448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3995000.0,692.0,114.0,5.0,2024,12,58.4360161,11.3117085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4350000.0,208.0,92.0,3.0,2024,12,55.7508545,13.2013817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1350000.0,0.0,36.0,1.0,2024,12,55.7239037,13.2243176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1295000.0,0.0,47.0,1.0,2024,12,58.9022598,17.9348528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,282.0,153.0,6.0,2024,12,59.21004,17.8119888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1495000.0,1747.0,50.0,2.0,2024,12,59.62327,18.6314831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2800000.0,0.0,29.0,1.0,2024,12,59.33059,17.9998264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2095000.0,0.0,34.0,2.0,2024,12,55.7171669,13.2319155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2300000.0,0.0,45.0,2.0,2024,12,57.874493,11.970671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1495000.0,0.0,15.0,1.0,2024,12,59.339986124761936,17.950686939184774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1295000.0,0.0,30.0,1.0,2024,12,59.2581047,15.2632661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1395000.0,0.0,64.5,2.0,2024,12,58.39269,15.666396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,0.0,40.0,2.0,2024,12,59.1862564,18.13949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
625000.0,0.0,39.0,1.0,2024,12,57.754095022688226,12.949518720098894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
640000.0,0.0,36.0,1.0,2024,12,58.75006,17.022728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2895000.0,1276.0,148.0,4.0,2024,12,57.7994652,13.0214167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1695000.0,0.0,56.4,2.0,2024,12,60.67785,17.14831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5150000.0,139.0,125.0,5.0,2024,12,59.3176575,18.4840565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1850000.0,0.0,58.0,2.0,2024,12,55.590313,12.9389114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1650000.0,0.0,73.0,2.0,2024,12,58.3874359,13.8436165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1790000.0,1569.0,70.0,3.0,2024,12,58.0382347,12.3118372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4295000.0,0.0,43.0,2.0,2024,12,59.3485451,18.0348454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,0.0,83.0,4.0,2024,12,59.2633112,18.0790457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,0.0,62.5,2.0,2024,12,59.4818954,17.9241486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2995000.0,948.0,225.0,7.0,2024,12,58.3975251478,11.7560038457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2295000.0,0.0,72.0,2.0,2024,12,59.2676849,15.2104692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2395000.0,0.0,79.0,3.0,2024,12,57.67464,12.00627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1950000.0,0.0,47.6,2.0,2024,12,63.8206673,20.2504749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
795000.0,0.0,56.0,2.0,2024,12,57.7526054,12.9420185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3190000.0,0.0,59.0,2.0,2024,12,59.8568268,17.62944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4395000.0,3810.0,168.0,5.0,2024,12,59.49563549314725,18.238145021930528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1995000.0,5991.0,168.0,0.0,2024,12,59.2456055,16.8288383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3200000.0,938.0,279.0,7.0,2024,12,57.8171583188,12.9866129041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1950000.0,0.0,67.0,2.0,2024,12,59.2821611,15.2342357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,565.0,153.0,4.0,2024,12,58.7055647147,15.7640985522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1095000.0,0.0,55.0,2.0,2024,12,60.67213,17.16611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1795000.0,0.0,52.0,2.0,2024,12,58.41731,15.60934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3395000.0,436.0,148.8,5.0,2024,12,59.5588074,17.5413265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1995000.0,0.0,60.0,2.0,2024,12,59.4864689,17.728976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
775000.0,0.0,119.9,5.0,2024,12,60.25155,18.3878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6295000.0,0.0,72.0,3.0,2024,12,59.32401290000001,17.9895366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1195000.0,0.0,42.0,1.0,2024,12,59.6118965,16.57296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14250000.0,1163.0,371.0,12.0,2024,12,59.28001580498285,18.28761330258197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
695000.0,0.0,77.0,2.0,2024,12,58.766346,17.0211258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2750000.0,285.0,119.0,5.0,2024,12,60.6529541,17.1464348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5450000.0,752.0,180.0,8.0,2024,12,56.8686562,14.7961159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5950000.0,0.0,115.0,6.0,2024,12,59.4428978,17.928936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1495000.0,0.0,90.0,4.0,2024,12,60.6714,17.18341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1725000.0,0.0,57.0,2.0,2024,12,60.67055,17.144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6490000.0,160.0,112.0,6.0,2024,12,59.322038742004764,18.378745136074542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2995000.0,0.0,84.0,3.0,2024,12,59.4002,17.802412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1200000.0,1660.0,202.0,5.0,2024,12,63.1729469874,18.5567406406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795000.0,0.0,39.0,1.0,2024,12,58.34402,11.928521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
595000.0,0.0,25.5,1.0,2024,12,58.578548,16.1971206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4295000.0,952.0,180.0,6.0,2024,12,58.74211,16.94014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5695000.0,0.0,46.0,2.0,2024,12,59.3397255,18.0456753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10275000.0,985.0,156.0,6.0,2024,12,59.34602,18.2732983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2290000.0,0.0,46.0,2.0,2024,12,57.73296,12.0322886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,0.0,39.5,1.0,2024,12,55.70826,13.2186127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2950000.0,0.0,83.4,3.0,2024,12,59.60785,16.53969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2195000.0,0.0,55.0,2.0,2024,12,59.4703843153,17.8026791605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2495000.0,0.0,106.5,3.0,2024,12,58.35228,11.9310255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1750000.0,0.0,99.0,3.0,2024,12,55.5380745,13.0968647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1550000.0,0.0,111.5,4.0,2024,12,56.7061577,16.3477154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3375000.0,2090.0,346.0,8.0,2024,12,55.49686,14.1313715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5995000.0,0.0,100.2,3.0,2024,12,57.63889,18.296196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2495000.0,0.0,81.5,3.0,2024,12,58.5799065,16.1973858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095000.0,0.0,39.0,1.5,2024,12,56.1787529,15.5937624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4350000.0,146.0,117.0,5.0,2024,12,57.47935,12.0944862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1595000.0,0.0,53.0,2.0,2024,12,55.60504,13.0314722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5595000.0,0.0,138.0,6.0,2024,12,55.6074829,13.0380983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2600000.0,0.0,39.0,1.5,2024,12,57.6926765,11.94734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,464.0,142.0,7.0,2024,12,57.9360544563,12.5427060155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3895000.0,0.0,48.5,2.0,2024,12,57.7097626,11.9390545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,943.0,172.0,0.0,2024,12,64.7507,21.0048714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2580000.0,0.0,50.0,2.0,2024,12,57.71342317164908,12.01063121062233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095000.0,0.0,118.0,4.0,2024,12,56.21166,15.27333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1295000.0,0.0,56.0,2.0,2024,12,59.2831764,15.201457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4950000.0,123.0,120.0,5.0,2024,12,57.5182838,12.075141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1950000.0,0.0,70.0,3.0,2024,12,59.76628,18.71281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7750000.0,1138.0,296.0,7.0,2024,12,57.47636,12.0947428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2495000.0,629.0,263.0,6.0,2024,12,56.142,12.9359741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
995000.0,0.0,62.5,2.0,2024,12,55.5599976,13.0098658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3495000.0,0.0,124.0,4.0,2024,12,64.7441254,20.941925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3250000.0,0.0,45.0,2.0,2024,12,55.70282,13.1898584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4250000.0,181.0,138.0,5.0,2024,12,63.8201523,20.2125473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1295000.0,1056.0,200.0,4.0,2024,12,59.3447591373,14.5662562364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4450000.0,641.0,149.0,4.0,2024,12,57.93818,12.5463133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2795000.0,0.0,23.5,1.0,2024,12,59.34343,18.0905533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,3041.0,95.0,3.0,2024,12,57.6044954937,12.3984119214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1795000.0,0.0,53.5,2.0,2024,12,59.48484,18.29593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1595000.0,0.0,76.0,3.0,2024,12,58.755104,17.03179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1675000.0,0.0,64.5,3.0,2024,12,57.7544306125,11.9726528122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7950000.0,701.0,177.0,5.0,2024,12,57.6437,12.1042213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3195000.0,0.0,79.5,3.0,2024,12,59.438622,18.065079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1890000.0,0.0,88.0,3.0,2024,12,57.94893,12.51453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3195000.0,339.0,72.0,5.0,2024,12,60.6537567973,12.9345605521,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2725000.0,0.0,20.0,1.0,2024,12,59.3278656,18.0489731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1195000.0,0.0,55.0,2.0,2024,12,58.745068,17.046776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4975000.0,977.0,234.0,4.0,2024,12,59.8178139,17.7139683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2250000.0,918.0,180.0,9.0,2024,12,58.145924107,11.9373967543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2300000.0,956.0,151.0,5.0,2024,12,63.6807808976,20.0040378342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4995000.0,3863.0,321.0,5.0,2024,12,64.6629639,21.1364937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3495000.0,0.0,75.0,3.0,2024,12,55.5905075,12.9215269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2195000.0,0.0,19.0,1.0,2024,12,59.33096,18.0460911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4750000.0,1144.0,184.0,4.0,2024,12,59.8924675,17.6388378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1395000.0,2712.0,139.0,3.0,2024,12,62.5418167,17.4000816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1795000.0,0.0,57.0,2.0,2024,12,59.3710976,13.514513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,0.0,64.0,2.0,2024,12,55.70919,13.2332954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7200000.0,677.0,180.0,4.0,2024,12,57.6976747651,12.2045204929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3495000.0,0.0,107.0,4.0,2024,12,56.6745872,12.8491516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
